record_id,app_name,publisher,platform,source_kind,niche,keyword,rating,review_count,pricing_type,source_url,feature_tags,monetization_tags,pillar_count,whitespace_score,evidence_quality
"CMP-008562","co.thefabulous.app","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=co.thefabulous.app","coaching","","1","1","medium"
"CMP-008563","com.foryou.app.self.development","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.foryou.app.self.development","coaching","","1","1","medium"
"CMP-008564","com.remente.app","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.remente.app","coaching","","1","1","medium"
"CMP-008565","com.agora_apps_dev.wheel_of_life","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.agora_apps_dev.wheel_of_life","coaching","","1","1","medium"
"CMP-008566","com.infielight.microhabits","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.infielight.microhabits","coaching|habits_streaks","","2","3","medium"
"CMP-008567","app.disciplined.productive.structured.habit.tracker","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=app.disciplined.productive.structured.habit.tracker","coaching|habits_streaks","subscription_likely","2","3","medium"
"CMP-008568","com.jobunnd.GrowersGo","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.jobunnd.GrowersGo","coaching","","1","1","medium"
"CMP-008569","com.success.motivation.affirmations","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.success.motivation.affirmations","manifestation_spirituality|coaching","","2","2","medium"
"CMP-008570","com.intelligentchange.fiveminutejournal","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.intelligentchange.fiveminutejournal","coaching|journaling_mood","","2","2","medium"
"CMP-008571","com.projectskilltree.skilltree","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.projectskilltree.skilltree","coaching","subscription_likely","1","1","medium"
"CMP-008572","com.bzn.success.successmindset","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.bzn.success.successmindset","coaching","","1","1","medium"
"CMP-008573","com.time_management_studio.skill_tracker_10000_hours","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.time_management_studio.skill_tracker_10000_hours","coaching|habits_streaks","","2","3","medium"
"CMP-008574","how.to.be.a.better.person.ttf","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=how.to.be.a.better.person.ttf","coaching","","1","1","medium"
"CMP-008575","com.deepstash","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.deepstash","coaching","","1","1","medium"
"CMP-008576","com.neurocog","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=com.neurocog","coaching","","1","1","medium"
"CMP-008577","io.legacy.academy","","android","google_play_search_fallback","coaching","personal development","","","","https://play.google.com/store/apps/details?id=io.legacy.academy","coaching","","1","1","medium"
"CMP-008578","Paralives","","pc","steam_search","coaching","personal development","","","฿647.10","https://store.steampowered.com/app/1118520/Paralives/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008579","Warframe","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/230410/Warframe/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008580","Heartopia","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/4025700/Heartopia/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008581","The Sims™ 4","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/1222670/The_Sims_4/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008582","Planet Zoo","","pc","steam_search","coaching","personal development","","","฿292.50","https://store.steampowered.com/app/703080/Planet_Zoo/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008583","Manor Lords","","pc","steam_search","coaching","personal development","","","฿389.35","https://store.steampowered.com/app/1363080/Manor_Lords/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008584","The First Descendant","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/2074920/The_First_Descendant/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008585","Stray","","pc","steam_search","coaching","personal development","","","฿299.50","https://store.steampowered.com/app/1332010/Stray/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008586","Squad","","pc","steam_search","coaching","personal development","","","฿504.00","https://store.steampowered.com/app/393380/Squad/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008587","inZOI","","pc","steam_search","coaching","personal development","","","฿1,149.00","https://store.steampowered.com/app/2456740/inZOI/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008588","It Takes Two","","pc","steam_search","coaching","personal development","","","฿1,099.00","https://store.steampowered.com/app/1426210/It_Takes_Two/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008589","Mount & Blade II: Bannerlord","","pc","steam_search","coaching","personal development","","","฿1,499.00","https://store.steampowered.com/app/261550/Mount__Blade_II_Bannerlord/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008590","RimWorld","","pc","steam_search","coaching","personal development","","","฿680.00","https://store.steampowered.com/app/294100/RimWorld/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008591","Football Manager 26","","pc","steam_search","coaching","personal development","","","฿1,790.00","https://store.steampowered.com/app/3551340/Football_Manager_26/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008592","Two Point Museum","","pc","steam_search","coaching","personal development","","","฿790.00","https://store.steampowered.com/app/2185060/Two_Point_Museum/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008593","IRON NEST: Heavy Turret Simulator","","pc","steam_search","coaching","personal development","","","","https://store.steampowered.com/app/2950790/IRON_NEST_Heavy_Turret_Simulator/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008594","The Last of Us™ Part II Remastered","","pc","steam_search","coaching","personal development","","","฿1,290.00","https://store.steampowered.com/app/2531310/The_Last_of_Us_Part_II_Remastered/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008595","ANOMALITH","","pc","steam_search","coaching","personal development","","","","https://store.steampowered.com/app/4017880/ANOMALITH/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008596","Fishing Planet","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/380600/Fishing_Planet/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008597","Kenshi","","pc","steam_search","coaching","personal development","","","฿106.12","https://store.steampowered.com/app/233860/Kenshi/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008598","Outward 2","","pc","steam_search","coaching","personal development","","","","https://store.steampowered.com/app/2849490/Outward_2/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008599","Wartales","","pc","steam_search","coaching","personal development","","","฿354.40","https://store.steampowered.com/app/1527950/Wartales/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008600","GUILTY GEAR -STRIVE-","","pc","steam_search","coaching","personal development","","","฿1,330.00","https://store.steampowered.com/app/1384160/GUILTY_GEAR_STRIVE/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008601","Undisputed","","pc","steam_search","coaching","personal development","","","฿533.83","https://store.steampowered.com/app/1451190/Undisputed/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008602","Grim Dawn","","pc","steam_search","coaching","personal development","","","฿99.00","https://store.steampowered.com/app/219990/Grim_Dawn/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008603","UNCHARTED™: Legacy of Thieves Collection","","pc","steam_search","coaching","personal development","","","฿1,290.00","https://store.steampowered.com/app/1659420/UNCHARTED_Legacy_of_Thieves_Collection/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008604","The Sims™ 3","","pc","steam_search","coaching","personal development","","","฿539.00","https://store.steampowered.com/app/47890/The_Sims_3/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008605","Total War: THREE KINGDOMS","","pc","steam_search","coaching","personal development","","","฿990.00","https://store.steampowered.com/app/779340/Total_War_THREE_KINGDOMS/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008606","Battle Realms: Zen Edition","","pc","steam_search","coaching","personal development","","","฿315.00","https://store.steampowered.com/app/1025600/Battle_Realms_Zen_Edition/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008607","Medieval Dynasty","","pc","steam_search","coaching","personal development","","","฿579.00","https://store.steampowered.com/app/1129580/Medieval_Dynasty/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008608","UNDECEMBER: The Forge","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/1549250/UNDECEMBER_The_Forge/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008609","Call to Arms - Gates of Hell: Ostfront","","pc","steam_search","coaching","personal development","","","฿680.00","https://store.steampowered.com/app/400750/Call_to_Arms__Gates_of_Hell_Ostfront/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008610","RoadCraft","","pc","steam_search","coaching","personal development","","","฿594.00","https://store.steampowered.com/app/2104890/RoadCraft/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008611","MENACE","","pc","steam_search","coaching","personal development","","","฿449.25","https://store.steampowered.com/app/2432860/MENACE/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008612","Town to City","","pc","steam_search","coaching","personal development","","","฿494.10","https://store.steampowered.com/app/3115220/Town_to_City/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008613","Xenonauts 2","","pc","steam_search","coaching","personal development","","","฿389.35","https://store.steampowered.com/app/538030/Xenonauts_2/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008614","Crime Scene Cleaner","","pc","steam_search","coaching","personal development","","","฿530.10","https://store.steampowered.com/app/1040200/Crime_Scene_Cleaner/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008615","ACE COMBAT™ 7: SKIES UNKNOWN","","pc","steam_search","coaching","personal development","","","฿254.40","https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008616","Resident Evil 3 Nemesis (1999)","","pc","steam_search","coaching","personal development","","","฿270.00","https://store.steampowered.com/app/4249120/Resident_Evil_3_Nemesis_1999/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008617","Tainted Grail: The Fall of Avalon","","pc","steam_search","coaching","personal development","","","฿809.00","https://store.steampowered.com/app/1466060/Tainted_Grail_The_Fall_of_Avalon/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008618","Incursion Red River","","pc","steam_search","coaching","personal development","","","฿435.58","https://store.steampowered.com/app/2116120/Incursion_Red_River/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008619","The Killing Antidote","","pc","steam_search","coaching","personal development","","","฿472.00","https://store.steampowered.com/app/2254890/The_Killing_Antidote/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008620","Elite Dangerous","","pc","steam_search","coaching","personal development","","","฿144.00","https://store.steampowered.com/app/359320/Elite_Dangerous/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008621","Five Hearts Under One Roof season2","","pc","steam_search","coaching","personal development","","","฿455.39","https://store.steampowered.com/app/3731020/Five_Hearts_Under_One_Roof_season2/?snr=1_7_7_151_150_1","coaching|gaming_progression","","2","2","medium"
"CMP-008622","Duet Night Abyss","","pc","steam_search","coaching","personal development","","","Free","https://store.steampowered.com/app/3950020/Duet_Night_Abyss/?snr=1_7_7_151_150_1","coaching","freemium_likely","1","1","medium"
"CMP-008623","Krita","","pc","steam_search","coaching","personal development","","","฿220.00","https://store.steampowered.com/app/280680/Krita/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008624","SD GUNDAM BATTLE ALLIANCE","","pc","steam_search","coaching","personal development","","","฿547.50","https://store.steampowered.com/app/824550/SD_GUNDAM_BATTLE_ALLIANCE/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008625","Disco Elysium - The Final Cut","","pc","steam_search","coaching","personal development","","","฿167.25","https://store.steampowered.com/app/632470/Disco_Elysium__The_Final_Cut/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008626","RimWorld - Biotech","","pc","steam_search","coaching","personal development","","","฿495.00","https://store.steampowered.com/app/1826140/RimWorld__Biotech/?snr=1_7_7_151_150_1","coaching","","1","1","medium"
"CMP-008627","Alora: Relationship Confidence","BETTER APPS BETTER YOU LTD","ios","app_store_search","coaching","confidence coach","4.89024","246","free","https://apps.apple.com/us/app/alora-relationship-confidence/id6504537286?uo=4","ai|manifestation_spirituality|coaching|mindfulness|gaming_progression","subscription_likely|freemium_likely","4","6","high"
"CMP-008628","The Confidence Coach","TeamUp Sports","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/the-confidence-coach/id6449525852?uo=4","photo_video_generation|coaching|habits_streaks|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-008629","fredie: Social Skills Coach","SENTOU UG","ios","app_store_search","coaching","confidence coach","4.88235","17","free","https://apps.apple.com/us/app/fredie-social-skills-coach/id6450962577?uo=4","photo_video_generation|coaching|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008630","Communication skills 2026","Jan Krmela","ios","app_store_search","coaching","confidence coach","4.55727","454","free","https://apps.apple.com/us/app/communication-skills-2026/id1630658468?uo=4","coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-008631","CharmXP: AI Charisma Coach","FullBricks LLC","ios","app_store_search","coaching","confidence coach","4.38614","1515","free","https://apps.apple.com/us/app/charmxp-ai-charisma-coach/id6745228181?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","4","high"
"CMP-008632","Confidently: Confidence AI","PageOneAI B.V.","ios","app_store_search","coaching","confidence coach","4.5","30","free","https://apps.apple.com/us/app/confidently-confidence-ai/id6756185807?uo=4","ai|photo_video_generation|coaching|habits_streaks|mindfulness|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008633","SoulSpeak-AI Confidence Coach","重庆大争科技","ios","app_store_search","coaching","confidence coach","5","1","free","https://apps.apple.com/us/app/soulspeak-ai-confidence-coach/id6737999342?uo=4","ai|coaching|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008634","pitch coach: speak confident","Anton Baranov","ios","app_store_search","coaching","confidence coach","4.2","5","free","https://apps.apple.com/us/app/pitch-coach-speak-confident/id6759990855?uo=4","coaching","freemium_likely","1","1","high"
"CMP-008635","Astound - Voice & Speech Coach","Astound Inc","ios","app_store_search","coaching","confidence coach","4.70836","1327","free","https://apps.apple.com/us/app/astound-voice-speech-coach/id1253443132?uo=4","manifestation_spirituality|photo_video_generation|coaching|habits_streaks|mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","5","7","high"
"CMP-008636","Mira: Your Coach and Confidant","Biography Industries, Inc.","ios","app_store_search","coaching","confidence coach","4.42856","7","free","https://apps.apple.com/us/app/mira-your-coach-and-confidant/id6752038616?uo=4","coaching|habits_streaks|journaling_mood|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-008637","UConfident - Become Confident","Two Palms Software LLC","ios","app_store_search","coaching","confidence coach","5","6","free","https://apps.apple.com/us/app/uconfident-become-confident/id6758158731?uo=4","coaching","subscription_likely|freemium_likely","1","1","high"
"CMP-008638","Gleam: Social Intelligence","Gleam Labs Inc.","ios","app_store_search","coaching","confidence coach","4.80661","5957","free","https://apps.apple.com/us/app/gleam-social-intelligence/id6745815058?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","2","4","high"
"CMP-008639","Singing Coach AI","Idyllic","ios","app_store_search","coaching","confidence coach","3.88889","18","free","https://apps.apple.com/us/app/singing-coach-ai/id6752552523?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","2","4","high"
"CMP-008640","RiseUp – Confidence Coach","Steven Peter Young","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/riseup-confidence-coach/id6757497837?uo=4","coaching|habits_streaks|journaling_mood","subscription_likely|freemium_likely","3","4","high"
"CMP-008641","Magneta - Become Magnetic","Tenacity Labs","ios","app_store_search","coaching","confidence coach","4.9299","27789","free","https://apps.apple.com/us/app/magneta-become-magnetic/id6751793611?uo=4","manifestation_spirituality|coaching|habits_streaks|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-008642","Confidant AI - Dating Coach","Visclar","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/confidant-ai-dating-coach/id6745735476?uo=4","ai|coaching|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008643","Wellspoken: Articulation Coach","Carbon Studio LLC (Apps)","ios","app_store_search","coaching","confidence coach","4.73083","1226","free","https://apps.apple.com/us/app/wellspoken-articulation-coach/id6752822613?uo=4","ai|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","2","4","high"
"CMP-008644","SmoothTalk AI: Social Coach","TrueMyth Games Ltd","ios","app_store_search","coaching","confidence coach","5","1","free","https://apps.apple.com/us/app/smoothtalk-ai-social-coach/id6739449221?uo=4","ai|coaching|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008645","Wingmate - Confidence Coach","Keugene Lee","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/wingmate-confidence-coach/id6761027246?uo=4","ai|coaching|habits_streaks|mindfulness|social_community","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-008646","Oompf: AI Speech Coach","Tomoni Labs, LLC","ios","app_store_search","coaching","confidence coach","4.04","25","free","https://apps.apple.com/us/app/oompf-ai-speech-coach/id6756941221?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","4","high"
"CMP-008647","Communication Skills: PatterAI","Het Thummar","ios","app_store_search","coaching","confidence coach","4.42583","3856","free","https://apps.apple.com/us/app/communication-skills-patterai/id6745208857?uo=4","ai|coaching|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","6","high"
"CMP-008648","Confident Grief Coach School","Pat Sheveland","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/confident-grief-coach-school/id1628403548?uo=4","manifestation_spirituality|photo_video_generation|coaching|habits_streaks|journaling_mood","subscription_likely|freemium_likely","5","6","high"
"CMP-008649","Coached to Confidence","Olivia Horncastle","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/coached-to-confidence/id6502604071?uo=4","coaching|gaming_progression|social_community","subscription_likely|freemium_likely","2","2","high"
"CMP-008650","Queer Confidence Coaching","Isobel Wagner","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/queer-confidence-coaching/id6741533217?uo=4","coaching|habits_streaks|social_community","freemium_likely","2","3","high"
"CMP-008651","Duchenne: Smile Confidence","Daniel Spencer","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/duchenne-smile-confidence/id6761304815?uo=4","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-008652","Pyrra - AI Speech Coach","Indie Goodies LLC","ios","app_store_search","coaching","confidence coach","4.75","4","free","https://apps.apple.com/us/app/pyrra-ai-speech-coach/id6755251853?uo=4","ai|coaching","subscription_likely|freemium_likely","1","2","high"
"CMP-008653","Avida: 1-on-1 Fitness Coach","Scout Invest Inc.","ios","app_store_search","coaching","confidence coach","4.64688","674","free","https://apps.apple.com/us/app/avida-1-on-1-fitness-coach/id1530836571?uo=4","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-008654","Kodi AI: Speaking Coach","Caleb Chiang","ios","app_store_search","coaching","confidence coach","4.2","5","free","https://apps.apple.com/us/app/kodi-ai-speaking-coach/id6760429558?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","2","4","high"
"CMP-008655","Mantra - Daily Affirmations","Broftware House Yazilim Tasarim Anonim Sirketi","ios","app_store_search","coaching","confidence coach","4.83783","33644","free","https://apps.apple.com/us/app/mantra-daily-affirmations/id1202851636?uo=4","manifestation_spirituality|photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|social_community","subscription_likely|freemium_likely","5","6","high"
"CMP-008656","Body Confident With Pam","Body Confident With Pam LTD","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/body-confident-with-pam/id6462920773?uo=4","coaching|habits_streaks|social_community","freemium_likely","2","3","high"
"CMP-008657","Move Feel Be: Confidence","European Ventures LLC","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/move-feel-be-confidence/id6761735320?uo=4","manifestation_spirituality|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","4","high"
"CMP-008658","MindLift: CBT Mindset Coach","Yevhenii Rubiezhyn","ios","app_store_search","coaching","confidence coach","4","2","free","https://apps.apple.com/us/app/mindlift-cbt-mindset-coach/id6746166910?uo=4","manifestation_spirituality|coaching|habits_streaks|mindfulness|journaling_mood","subscription_likely|freemium_likely","4","5","high"
"CMP-008659","Altiora: Social Skills Coach","Daniel Levi","ios","app_store_search","coaching","confidence coach","5","4","free","https://apps.apple.com/us/app/altiora-social-skills-coach/id6758802859?uo=4","coaching|habits_streaks|mindfulness|journaling_mood|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-008660","Unstuck & Unstoppable Coaching","Antoinette Marie Elam","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/unstuck-unstoppable-coaching/id6467057537?uo=4","photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","subscription_likely|freemium_likely","4","6","high"
"CMP-008661","Charmy: Dating Skills Coach","Candy Apps LLC","ios","app_store_search","coaching","confidence coach","5","1","free","https://apps.apple.com/us/app/charmy-dating-skills-coach/id6759163874?uo=4","coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-008662","Conversation Coach - TalksyAI","Ngoc Truong","ios","app_store_search","coaching","confidence coach","4.33333","3","free","https://apps.apple.com/us/app/conversation-coach-talksyai/id6751955129?uo=4","ai|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","4","high"
"CMP-008663","Confidence: AI Mindset Coach","Adam Rennie Inc.","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/confidence-ai-mindset-coach/id6760379612?uo=4","ai|manifestation_spirituality|coaching|habits_streaks|mindfulness|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-008664","Caddie: Budget With Confidence","BudgetBot","ios","app_store_search","coaching","confidence coach","5","6","free","https://apps.apple.com/us/app/caddie-budget-with-confidence/id6740806136?uo=4","coaching|habits_streaks","freemium_likely","2","3","high"
"CMP-008665","Daily Affirmations! Self Confidence Improvement and Unique Positive Thinking Companion FREE!","Michael Quach","ios","app_store_search","coaching","confidence coach","4.64856","313","free","https://apps.apple.com/us/app/daily-affirmations-self-confidence-improvement-and/id1092988618?uo=4","manifestation_spirituality|photo_video_generation|coaching|habits_streaks|social_community","subscription_likely|freemium_likely","4","5","high"
"CMP-008666","Onstage Confidence","Diann Alexander","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/onstage-confidence/id6470384954?uo=4","manifestation_spirituality|photo_video_generation|coaching|mindfulness","subscription_likely|freemium_likely","4","4","high"
"CMP-008667","Unlocked: Business Coach","Mindcom Media","ios","app_store_search","coaching","confidence coach","4.69149","94","free","https://apps.apple.com/us/app/unlocked-business-coach/id6744976262?uo=4","ai|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","6","high"
"CMP-008668","SwayUp: Flirting Coach","Ramesh Gajera","ios","app_store_search","coaching","confidence coach","4.59999","5","free","https://apps.apple.com/us/app/swayup-flirting-coach/id6757704567?uo=4","ai|coaching|gaming_progression","subscription_likely|freemium_likely","2","3","high"
"CMP-008669","Hypnosis for Self Confidence","Kepler47 Software Inc.","ios","app_store_search","coaching","confidence coach","4.67666","300","free","https://apps.apple.com/us/app/hypnosis-for-self-confidence/id1138495915?uo=4","manifestation_spirituality|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","4","6","high"
"CMP-008670","SpeakBold: AI Speech Coach","Study AI","ios","app_store_search","coaching","confidence coach","0","0","free","https://apps.apple.com/us/app/speakbold-ai-speech-coach/id6760808649?uo=4","ai|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","2","4","high"
"CMP-008671","Confide - Video Journal","Von Ventures LLC","ios","app_store_search","coaching","confidence coach","4.7003","8078","free","https://apps.apple.com/us/app/confide-video-journal/id6738400489?uo=4","ai|photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","4","7","high"
"CMP-008672","Insight7: AI Speaking Coach","Insight7","ios","app_store_search","coaching","confidence coach","4.63636","22","free","https://apps.apple.com/us/app/insight7-ai-speaking-coach/id6740088271?uo=4","ai|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","2","4","high"
"CMP-008673","MusesAcademy: Daily Growth","Appsorama Media Limited","ios","app_store_search","coaching","confidence coach","4.50671","8942","free","https://apps.apple.com/us/app/musesacademy-daily-growth/id6462991467?uo=4","coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-008674","MIND CADDIE, Golf Mental Coach","BBM Media Ltd","ios","app_store_search","coaching","confidence coach","4.47917","144","free","https://apps.apple.com/us/app/mind-caddie-golf-mental-coach/id1567910600?uo=4","coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-008675","CARFAX - New & Used Cars","CARFAX, Inc.","ios","app_store_search","coaching","confidence coach","4.85404","368059","free","https://apps.apple.com/us/app/carfax-new-used-cars/id479267592?uo=4","photo_video_generation|coaching","freemium_likely","2","2","high"
"CMP-008676","VIVE: Daily Conversations","Votal AI Inc","ios","app_store_search","coaching","confidence coach","5","3","free","https://apps.apple.com/us/app/vive-daily-conversations/id6746664653?uo=4","ai|coaching|habits_streaks","subscription_likely|freemium_likely","2","4","high"
"CMP-008677","RizzAgent: AI Dating Coach","Christian Martins","ios","app_store_search","coaching","confidence coach","4","7","free","https://apps.apple.com/us/app/rizzagent-ai-dating-coach/id6758960974?uo=4","ai|avatar_identity|coaching|social_community","subscription_likely|freemium_likely","2","4","high"
"CMP-008678","Clarity: CBT Self Help Journal","Inquiry Health LLC","ios","app_store_search","coaching","confidence coach","4.84286","29053","free","https://apps.apple.com/us/app/clarity-cbt-self-help-journal/id1010391170?uo=4","ai|manifestation_spirituality|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","4","7","high"
