record_id,app_name,niche,platform,source_kind,keyword,feature_tags,audience_tags,pillar_count,whitespace_score,whitespace_band,source_url,evidence_quality
"CMP-009370","com.mentalai.mentalmentor","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users|coaching_professionals","1","2","low","https://play.google.com/store/apps/details?id=com.mentalai.mentalmentor","medium"
"CMP-009371","com.cyrano.cyrano","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.cyrano.cyrano","medium"
"CMP-009372","com.capitalx.blissfully","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.capitalx.blissfully","medium"
"CMP-009373","com.podit.ai.podcast","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.podit.ai.podcast","medium"
"CMP-009374","com.elomia.health","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.elomia.health","medium"
"CMP-009375","com.habitly.ai.app","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching|habits_streaks","self_improvement_users","2","4","medium","https://play.google.com/store/apps/details?id=com.habitly.ai.app","medium"
"CMP-009376","com.cyberdavinci.gptkeyboard","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.cyberdavinci.gptkeyboard","medium"
"CMP-009377","com.dzeny.dzeny","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.dzeny.dzeny","medium"
"CMP-009378","com.mindsera","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.mindsera","medium"
"CMP-009379","ai.humanize.conversify","coaching","android","google_play_search_fallback","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=ai.humanize.conversify","medium"
"CMP-009380","Assetto Corsa EVO","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3058630/Assetto_Corsa_EVO/?snr=1_7_7_151_150_1","medium"
"CMP-009381","System Shock","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/482400/System_Shock/?snr=1_7_7_151_150_1","medium"
"CMP-009382","Total War: THREE KINGDOMS - Mandate of Heaven","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1154760/Total_War_THREE_KINGDOMS__Mandate_of_Heaven/?snr=1_7_7_151_150_1","medium"
"CMP-009383","Age of Empires II: Definitive Edition - Return of Rome","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/2141580/Age_of_Empires_II_Definitive_Edition__Return_of_Rome/?snr=1_7_7_151_150_1","medium"
"CMP-009384","while True: learn()","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/619150/while_True_learn/?snr=1_7_7_151_150_1","medium"
"CMP-009385","Deviation Game","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3104020/Deviation_Game/?snr=1_7_7_151_150_1","medium"
"CMP-009386","AI War 2","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/573410/AI_War_2/?snr=1_7_7_151_150_1","medium"
"CMP-009387","Stellar Warfare","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1113030/Stellar_Warfare/?snr=1_7_7_151_150_1","medium"
"CMP-009388","SVFI","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1692080/SVFI/?snr=1_7_7_151_150_1","medium"
"CMP-009389","Disciples II: Gallean's Return","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1640/Disciples_II_Galleans_Return/?snr=1_7_7_151_150_1","medium"
"CMP-009390","Flashpoint Campaigns: Red Storm Player's Edition","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/330720/Flashpoint_Campaigns_Red_Storm_Players_Edition/?snr=1_7_7_151_150_1","medium"
"CMP-009391","Blitzkrieg 3","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/235380/Blitzkrieg_3/?snr=1_7_7_151_150_1","medium"
"CMP-009392","Robot Daycare","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1683800/Robot_Daycare/?snr=1_7_7_151_150_1","medium"
"CMP-009393","DCS: F-4E Phantom II by Heatblur Simulations","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/2518950/DCS_F4E_Phantom_II_by_Heatblur_Simulations/?snr=1_7_7_151_150_1","medium"
"CMP-009394","Sea Dogs: To Each His Own","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/223330/Sea_Dogs_To_Each_His_Own/?snr=1_7_7_151_150_1","medium"
"CMP-009395","Worms Clan Wars","coaching","pc","steam_search","self improvement AI","ai|coaching|social_community","self_improvement_users","1","2","low","https://store.steampowered.com/app/233840/Worms_Clan_Wars/?snr=1_7_7_151_150_1","medium"
"CMP-009396","Age of Fear: The Free World","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/882410/Age_of_Fear_The_Free_World/?snr=1_7_7_151_150_1","medium"
"CMP-009397","Aivolution","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1014990/Aivolution/?snr=1_7_7_151_150_1","medium"
"CMP-009398","Something Meaningful","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/4006300/Something_Meaningful/?snr=1_7_7_151_150_1","medium"
"CMP-009399","Age of Fear: The Undead King GOLD","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/832770/Age_of_Fear_The_Undead_King_GOLD/?snr=1_7_7_151_150_1","medium"
"CMP-009400","Combat Air Patrol 2: Military Flight Simulator","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/347170/Combat_Air_Patrol_2_Military_Flight_Simulator/?snr=1_7_7_151_150_1","medium"
"CMP-009401","Age of Fear: The Undead King","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/351480/Age_of_Fear_The_Undead_King/?snr=1_7_7_151_150_1","medium"
"CMP-009402","Age of Fear 3: The Legend","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/431700/Age_of_Fear_3_The_Legend/?snr=1_7_7_151_150_1","medium"
"CMP-009403","Age of Fear 2: The Chaos Lord GOLD","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/341150/Age_of_Fear_2_The_Chaos_Lord_GOLD/?snr=1_7_7_151_150_1","medium"
"CMP-009404","Age of Fear: Total","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/431520/Age_of_Fear_Total/?snr=1_7_7_151_150_1","medium"
"CMP-009405","Age of Fear 5: The Day of the Rat","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1109660/Age_of_Fear_5_The_Day_of_the_Rat/?snr=1_7_7_151_150_1","medium"
"CMP-009406","Shinogi Chess Club","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1840060/Shinogi_Chess_Club/?snr=1_7_7_151_150_1","medium"
"CMP-009407","Age of Fear 4: The Iron Killer","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/431950/Age_of_Fear_4_The_Iron_Killer/?snr=1_7_7_151_150_1","medium"
"CMP-009408","Demented","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/418000/Demented/?snr=1_7_7_151_150_1","medium"
"CMP-009409","Corral","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/833400/Corral/?snr=1_7_7_151_150_1","medium"
"CMP-009410","Botnet of Ares","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3627290/Botnet_of_Ares/?snr=1_7_7_151_150_1","medium"
"CMP-009411","Atman:Rebel Flame","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/2879000/AtmanRebel_Flame/?snr=1_7_7_151_150_1","medium"
"CMP-009412","Tennis Manager 2022","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1937620/Tennis_Manager_2022/?snr=1_7_7_151_150_1","medium"
"CMP-009413","Protocol: Terminate","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3710560/Protocol_Terminate/?snr=1_7_7_151_150_1","medium"
"CMP-009414","NEURAL NETWORK","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/4047650/NEURAL_NETWORK/?snr=1_7_7_151_150_1","medium"
"CMP-009415","The Everest Encounter","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3192910/The_Everest_Encounter/?snr=1_7_7_151_150_1","medium"
"CMP-009416","SkyChart: Airline Executive","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users|coaching_professionals","1","2","low","https://store.steampowered.com/app/4558690/SkyChart_Airline_Executive/?snr=1_7_7_151_150_1","medium"
"CMP-009417","The Empathy Machine","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3851850/The_Empathy_Machine/?snr=1_7_7_151_150_1","medium"
"CMP-009418","Piecewise! by ./badgames.zip (a daily puzzle game!)","coaching","pc","steam_search","self improvement AI","ai|coaching|habits_streaks","self_improvement_users|casual_gamers","2","4","medium","https://store.steampowered.com/app/4119640/Piecewise_by_badgameszip_a_daily_puzzle_game/?snr=1_7_7_151_150_1","medium"
"CMP-009419","ChessFinity","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3268290/ChessFinity/?snr=1_7_7_151_150_1","medium"
"CMP-009420","Slaughter Bots","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1787460/Slaughter_Bots/?snr=1_7_7_151_150_1","medium"
"CMP-009421","Zombie Hunting","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3362860/Zombie_Hunting/?snr=1_7_7_151_150_1","medium"
"CMP-009422","Project Serial","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3685200/Project_Serial/?snr=1_7_7_151_150_1","medium"
"CMP-009423","Sengoku: Shadow Strikers","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1502140/Sengoku_Shadow_Strikers/?snr=1_7_7_151_150_1","medium"
"CMP-009424","Deadly Fight","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1526300/Deadly_Fight/?snr=1_7_7_151_150_1","medium"
"CMP-009425","StarFear","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3700300/StarFear/?snr=1_7_7_151_150_1","medium"
"CMP-009426","Arma 3 Creator DLC: CSLA Iron Curtain","coaching","pc","steam_search","self improvement AI","ai|coaching","gen_z_creator_identity|self_improvement_users","1","2","low","https://store.steampowered.com/app/1294440/Arma_3_Creator_DLC_CSLA_Iron_Curtain/?snr=1_7_7_151_150_1","medium"
"CMP-009427","Neural Tanks","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/3891290/Neural_Tanks/?snr=1_7_7_151_150_1","medium"
"CMP-009428","Slotracers VR","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1222480/Slotracers_VR/?snr=1_7_7_151_150_1","medium"
"CMP-009429","Drift Alone","coaching","pc","steam_search","self improvement AI","ai|coaching","self_improvement_users","1","2","low","https://store.steampowered.com/app/1179310/Drift_Alone/?snr=1_7_7_151_150_1","medium"
"CMP-009430","CloserCoach - AI Sales Trainer","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","2","4","medium","https://apps.apple.com/us/app/closercoach-ai-sales-trainer/id6742204639?uo=4","high"
"CMP-009431","MAX VALUE","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","","3","4","medium","https://apps.apple.com/us/app/max-value/id6745813529?uo=4","high"
"CMP-009432","Core Values Exercise","coaching","ios","app_store_search","values coach","coaching|social_community","","1","1","low","https://apps.apple.com/us/app/core-values-exercise/id1590790024?uo=4","high"
"CMP-009433","Values Finder","coaching","ios","app_store_search","values coach","ai|coaching|gaming_progression|social_community","gen_z_creator_identity","2","3","low","https://apps.apple.com/us/app/values-finder/id1546726291?uo=4","high"
"CMP-009434","Values Discovery","coaching","ios","app_store_search","values coach","coaching","","1","1","low","https://apps.apple.com/us/app/values-discovery/id1450680954?uo=4","high"
"CMP-009435","Old Navy: Shop for New Clothes","coaching","ios","app_store_search","values coach","coaching|gaming_progression","casual_gamers","2","2","low","https://apps.apple.com/us/app/old-navy-shop-for-new-clothes/id342792281?uo=4","high"
"CMP-009436","Mim Advisor","coaching","ios","app_store_search","values coach","ai|coaching","gen_z_creator_identity|self_improvement_users|coaching_professionals","1","2","low","https://apps.apple.com/us/app/mim-advisor/id6503199145?uo=4","high"
"CMP-009437","Clearly: The Values Journal","coaching","ios","app_store_search","values coach","coaching|habits_streaks|journaling_mood|gaming_progression","","3","5","medium","https://apps.apple.com/us/app/clearly-the-values-journal/id6737174221?uo=4","high"
"CMP-009438","CLI Values Cards","coaching","ios","app_store_search","values coach","coaching","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/cli-values-cards/id580932951?uo=4","high"
"CMP-009439","Zenpath: Habit Coach","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","gen_z_creator_identity|anxious_stressed_users|self_improvement_users","4","6","medium","https://apps.apple.com/us/app/zenpath-habit-coach/id1644024053?uo=4","high"
"CMP-009440","PitchVantage","coaching","ios","app_store_search","values coach","ai|coaching","","1","2","low","https://apps.apple.com/us/app/pitchvantage/id1403837792?uo=4","high"
"CMP-009441","90 Values","coaching","ios","app_store_search","values coach","coaching","","1","1","low","https://apps.apple.com/us/app/90-values/id6746808185?uo=4","high"
"CMP-009442","Values App","coaching","ios","app_store_search","values coach","coaching|social_community","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/values-app/id1602998370?uo=4","high"
"CMP-009443","Ballmecca: Online Sports Coach","coaching","ios","app_store_search","values coach","ai|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/ballmecca-online-sports-coach/id1663498139?uo=4","high"
"CMP-009444","Cricket Coach Free","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|gaming_progression","","3","3","low","https://apps.apple.com/us/app/cricket-coach-free/id395227251?uo=4","high"
"CMP-009445","ValueCare Coach","coaching","ios","app_store_search","values coach","coaching","","1","1","low","https://apps.apple.com/us/app/valuecare-coach/id6443735223?uo=4","high"
"CMP-009446","PracticePlanner - Coach Plan","coaching","ios","app_store_search","values coach","coaching|gaming_progression","casual_gamers","2","2","low","https://apps.apple.com/us/app/practiceplanner-coach-plan/id6504975947?uo=4","high"
"CMP-009447","Santex Values","coaching","ios","app_store_search","values coach","coaching|habits_streaks|social_community","","2","3","low","https://apps.apple.com/us/app/santex-values/id1437269554?uo=4","high"
"CMP-009448","Bizversity - Business Coaching","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|coaching_professionals","3","4","medium","https://apps.apple.com/us/app/bizversity-business-coaching/id1111454830?uo=4","high"
"CMP-009449","7Coach. CRM for trainers","coaching","ios","app_store_search","values coach","ai|photo_video_generation|coaching|gaming_progression|social_community","self_improvement_users|coaching_professionals","3","4","medium","https://apps.apple.com/us/app/7coach-crm-for-trainers/id1560869900?uo=4","high"
"CMP-009450","Coach Play - Sports Video","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|social_community","","2","2","low","https://apps.apple.com/us/app/coach-play-sports-video/id6475303176?uo=4","high"
"CMP-009451","Talksmith: AI Speaking Coach","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks","gen_z_creator_identity|self_improvement_users|coaching_professionals","2","4","medium","https://apps.apple.com/us/app/talksmith-ai-speaking-coach/id6747201254?uo=4","high"
"CMP-009452","Laws of Power: Power Master 48","coaching","ios","app_store_search","values coach","coaching|habits_streaks|gaming_progression|social_community","","2","3","low","https://apps.apple.com/us/app/laws-of-power-power-master-48/id6747139374?uo=4","high"
"CMP-009453","Personal Values Sort","coaching","ios","app_store_search","values coach","coaching|habits_streaks|journaling_mood","gen_z_creator_identity|coaching_professionals","3","4","medium","https://apps.apple.com/us/app/personal-values-sort/id6477813554?uo=4","high"
"CMP-009454","Moot - Debate Anything","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","2","4","medium","https://apps.apple.com/us/app/moot-debate-anything/id6756263281?uo=4","high"
"CMP-009455","Quick Coach","coaching","ios","app_store_search","values coach","coaching","","1","1","low","https://apps.apple.com/us/app/quick-coach/id6751211058?uo=4","high"
"CMP-009456","Leaderful","coaching","ios","app_store_search","values coach","coaching|gaming_progression","gen_z_creator_identity|self_improvement_users","2","2","low","https://apps.apple.com/us/app/leaderful/id6754718817?uo=4","high"
"CMP-009457","The Appraiser Coach","coaching","ios","app_store_search","values coach","coaching|social_community","gen_z_creator_identity|coaching_professionals","1","1","low","https://apps.apple.com/us/app/the-appraiser-coach/id6739543264?uo=4","high"
"CMP-009458","Coach Feedback - Video Review","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|casual_gamers","3","4","medium","https://apps.apple.com/us/app/coach-feedback-video-review/id6756628281?uo=4","high"
"CMP-009459","Gong.io","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|gaming_progression|social_community","","3","3","low","https://apps.apple.com/us/app/gong-io/id1289289459?uo=4","high"
"CMP-009460","Sportime Coach","coaching","ios","app_store_search","values coach","coaching|gaming_progression","","2","2","low","https://apps.apple.com/us/app/sportime-coach/id6477897323?uo=4","high"
"CMP-009461","The Art of Leadership Academy","coaching","ios","app_store_search","values coach","coaching|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users","2","2","low","https://apps.apple.com/us/app/the-art-of-leadership-academy/id1608583910?uo=4","high"
"CMP-009462","Capstone Coach","coaching","ios","app_store_search","values coach","coaching","self_improvement_users","1","1","low","https://apps.apple.com/us/app/capstone-coach/id6753658538?uo=4","high"
"CMP-009463","The Restored Leader","coaching","ios","app_store_search","values coach","coaching|journaling_mood","self_improvement_users","2","2","low","https://apps.apple.com/us/app/the-restored-leader/id6758352817?uo=4","high"
"CMP-009464","AI Thought Partner","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks|social_community","gen_z_creator_identity|self_improvement_users|coaching_professionals","2","4","medium","https://apps.apple.com/us/app/ai-thought-partner/id6751350756?uo=4","high"
"CMP-009465","HumanQ","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|coaching_professionals","3","4","medium","https://apps.apple.com/us/app/humanq/id1448009505?uo=4","high"
"CMP-009466","Coach Training Campus","coaching","ios","app_store_search","values coach","coaching|habits_streaks|gaming_progression|social_community","","2","3","low","https://apps.apple.com/us/app/coach-training-campus/id6744808180?uo=4","high"
"CMP-009467","Dinner Table Family Community","coaching","ios","app_store_search","values coach","coaching|habits_streaks|gaming_progression|social_community","self_improvement_users","2","3","low","https://apps.apple.com/us/app/dinner-table-family-community/id6752789975?uo=4","high"
"CMP-009468","Beefit Coach","coaching","ios","app_store_search","values coach","coaching","coaching_professionals","1","1","low","https://apps.apple.com/us/app/beefit-coach/id1574228008?uo=4","high"
"CMP-009469","Vesper AI","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users|coaching_professionals","3","6","medium","https://apps.apple.com/us/app/vesper-ai/id6444138264?uo=4","high"
"CMP-009470","CultureWise","coaching","ios","app_store_search","values coach","coaching|habits_streaks|gaming_progression","gen_z_creator_identity","2","3","low","https://apps.apple.com/us/app/culturewise/id1459510690?uo=4","high"
"CMP-009471","Compatably: Relationship Coach","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks|mindfulness|social_community","anxious_stressed_users|self_improvement_users","3","5","medium","https://apps.apple.com/us/app/compatably-relationship-coach/id6748323345?uo=4","high"
"CMP-009472","YapAlert: Speaking Coach AI","coaching","ios","app_store_search","values coach","ai|coaching|habits_streaks|social_community","gen_z_creator_identity|self_improvement_users","2","4","medium","https://apps.apple.com/us/app/yapalert-speaking-coach-ai/id6759427850?uo=4","high"
"CMP-009473","Coach Practice Planner","coaching","ios","app_store_search","values coach","coaching|social_community","","1","1","low","https://apps.apple.com/us/app/coach-practice-planner/id1609672416?uo=4","high"
"CMP-009474","Mood Coach Explorer","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|mindfulness|journaling_mood|gaming_progression","anxious_stressed_users","4","5","medium","https://apps.apple.com/us/app/mood-coach-explorer/id1532843643?uo=4","high"
"CMP-009475","Receipts: AI Conflict Coach","coaching","ios","app_store_search","values coach","ai|coaching|mindfulness|gaming_progression|social_community","anxious_stressed_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/receipts-ai-conflict-coach/id6759584207?uo=4","high"
"CMP-009476","Lions Not Sheep Den","coaching","ios","app_store_search","values coach","coaching|social_community","coaching_professionals","1","1","low","https://apps.apple.com/us/app/lions-not-sheep-den/id1666310410?uo=4","high"
"CMP-009477","DaleBot","coaching","ios","app_store_search","values coach","coaching","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/dalebot/id6738055121?uo=4","high"
"CMP-009478","Flourish: Your personal coach","coaching","ios","app_store_search","values coach","manifestation_spirituality|coaching|habits_streaks|mindfulness|gaming_progression","gen_z_creator_identity|anxious_stressed_users|self_improvement_users","4","6","medium","https://apps.apple.com/us/app/flourish-your-personal-coach/id6749310903?uo=4","high"
"CMP-009479","Executive Charisma","coaching","ios","app_store_search","values coach","coaching|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","2","2","low","https://apps.apple.com/us/app/executive-charisma/id425993667?uo=4","high"
"CMP-009480","Expert Online Training App","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|gaming_progression","","3","4","medium","https://apps.apple.com/us/app/expert-online-training-app/id1559523276?uo=4","high"
"CMP-009481","Rugby Development Coach","coaching","ios","app_store_search","values coach","coaching|habits_streaks|gaming_progression|social_community","casual_gamers","2","3","low","https://apps.apple.com/us/app/rugby-development-coach/id6470805481?uo=4","high"
"CMP-009482","NIE Coaching Observation","coaching","ios","app_store_search","values coach","coaching","","1","1","low","https://apps.apple.com/us/app/nie-coaching-observation/id1540244000?uo=4","high"
"CMP-009483","Roses & Lumber: Coach Manager","coaching","ios","app_store_search","values coach","photo_video_generation|coaching|habits_streaks|gaming_progression","coaching_professionals","3","4","medium","https://apps.apple.com/us/app/roses-lumber-coach-manager/id6751678419?uo=4","high"
"CMP-009484","ValuFi","coaching","ios","app_store_search","values coach","coaching|habits_streaks","self_improvement_users","2","3","low","https://apps.apple.com/us/app/valufi/id6742109430?uo=4","high"
"CMP-009485","xyz.minimalistapps.smartcsv","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=xyz.minimalistapps.smartcsv","medium"
"CMP-009486","soccer.tutor.reader","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=soccer.tutor.reader","medium"
"CMP-009487","tech.lausiv.blackjacktrainer","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=tech.lausiv.blackjacktrainer","medium"
"CMP-009488","com.yum.superapp","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.yum.superapp","medium"
"CMP-009489","com.joincarbon.nutrition","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.joincarbon.nutrition","medium"
"CMP-009490","org.name.shimmerapp","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=org.name.shimmerapp","medium"
"CMP-009491","co.thefab.elixir","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=co.thefab.elixir","medium"
"CMP-009492","com.soccertutor.tacticsmanager","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.soccertutor.tacticsmanager","medium"
"CMP-009493","nl.cmascience.lite","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=nl.cmascience.lite","medium"
"CMP-009494","com.couplesanalytics.caApp","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.couplesanalytics.caApp","medium"
"CMP-009495","com.coin.id.scanner.snap.scan.identifier.flip.value.get.checker.worth.rare.photo","coaching","android","google_play_search_fallback","values coach","photo_video_generation|coaching","","2","2","low","https://play.google.com/store/apps/details?id=com.coin.id.scanner.snap.scan.identifier.flip.value.get.checker.worth.rare.photo","medium"
"CMP-009496","com.trainingtilt.coachparry","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.trainingtilt.coachparry","medium"
"CMP-009497","io.sama.coach","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=io.sama.coach","medium"
"CMP-009498","com.tennis.ai","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.tennis.ai","medium"
"CMP-009499","thecoachingmanual.tcm","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=thecoachingmanual.tcm","medium"
"CMP-009500","com.mybasketball.silentball","coaching","android","google_play_search_fallback","values coach","coaching","","1","1","low","https://play.google.com/store/apps/details?id=com.mybasketball.silentball","medium"
